1	547296.086	74346.531	3496
2	547263.495	74183.726	3496
101	547272.804	74281.171	5216
102	547294.898	74289.664	5216
103	547292.929	74279.828	5216
104	547270.848	74271.399	5216
162	546645.530	74038.140	3325
163	546753.330	74071.570	3325
164	546788.930	74094.030	3325
165	546791.830	74086.580	3325
167	546590.220	74016.580	3325
168	546593.030	74009.090	3325
169	546555.770	74007.180	3315
171	546464.290	73969.300	3325
172	546565.100	73998.600	3315
173	546488.560	73969.870	3325
174	546484.600	73976.940	3325
175	546467.080	73961.790	3325
284	547058.480	74190.210	3325
285	547043.260	74192.900	3325
286	547079.640	74198.420	3325
304	547062.480	74200.350	3325
305	547077.320	74206.040	3325
307	547104.230	74216.370	3325
321	546877.420	74128.470	3315
322	546821.980	74106.900	3325
323	546943.900	74145.770	3325
324	546940.990	74153.220	3325
710	547303.730	74276.720	3325
711	547301.320	74283.030	3325
712	547308.050	74294.720	3325
2000	547304.560	74273.710	13
2001	547290.970	74282.630	13
2002	546838.620	74107.690	13
2003	546547.170	73997.510	13
2004	546548.270	74001.130	13
2005	546957.410	74159.570	13
2006	546971.550	74166.240	13
2007	547296.230	74291.560	1
2008	547308.070	74294.720	13
20001	547290.970	74282.640	1
