1	546929.139	73526.241	3496
2	547095.479	73396.711	3496
3	547121.612	73430.846	3496
4	547175.560	73334.352	3496
5	547162.084	73316.997	3496
6	547400.564	73159.140	3496
7	547458.891	73127.888	3496
8	547184.608	73631.030	3496
9	547165.845	73531.524	3496
46	547465.570	73193.150	3325
47	547438.060	73168.530	3325
79	547396.830	73127.420	3325
98	547250.830	73245.870	3325
101	547186.695	73588.105	5216
101	547259.270	73392.970	3325
102	547164.631	73579.056	5216
102	547305.640	73387.080	3325
103	547162.208	73566.203	5216
103	547236.840	73257.690	3325
104	547184.276	73575.275	5216
104	547206.480	73283.740	3325
105	546981.248	73503.046	5216
106	546961.983	73485.557	5216
107	546967.199	73481.566	5216
108	546987.161	73498.522	5216
109	547096.680	73414.730	5216
110	547111.187	73433.680	5216
111	547128.171	73420.012	5216
112	547114.730	73402.440	5216
113	547193.939	73341.838	5216
114	547193.550	73341.330	5216
115	547405.890	73168.480	5216
116	547426.773	73157.276	5216
117	547407.377	73137.936	5216
118	547391.370	73146.520	5216
119	547177.539	73320.592	5216
120	547170.577	73311.628	5216
121	547154.185	73323.130	5216
122	547161.676	73332.778	5216
123	547185.198	73580.165	5216
124	547163.137	73571.130	5216
198	547303.660	73628.680	3325
199	547309.370	73633.970	3325
200	547304.730	73636.650	3325
201	547293.490	73632.250	3325
202	547286.070	73628.860	3325
203	547309.820	73637.440	3325
232	546985.460	73497.820	3325
233	546981.550	73503.320	3325
234	546985.570	73454.360	3325
236	546964.080	73471.490	3325
237	546964.720	73479.360	3325
238	546958.980	73482.830	3325
239	546958.070	73475.470	3325
240	547052.050	73532.500	4415
241	547162.210	73570.750	3325
242	547156.400	73575.680	3325
243	547019.910	73425.300	3325
247	547401.660	73386.520	3325
248	547414.540	73383.880	3325
249	547465.530	73342.740	3325
254	547496.820	73317.170	3325
264	547218.290	73401.150	3325
265	547168.540	73313.210	3325
266	547113.410	73351.310	3325
267	547053.280	73397.230	3325
514	547175.661	73583.579	0
515	547174.165	73575.646	0
516	547173.239	73570.738	0
2002	547303.710	73628.710	132
2004	547314.440	73636.450	131
2005	547318.610	73627.250	131
2006	547304.080	73651.930	13
2007	547289.470	73632.110	13
2008	547258.690	73607.480	131
2009	546991.980	73508.270	13
2010	546974.560	73498.360	13
2011	546956.520	73488.020	13
2012	546944.200	73484.790	13
2014	546979.940	73453.250	133
2016	546969.160	73474.160	133
2018	546980.280	73490.950	133
2019	547015.980	73510.400	132
2023	547017.910	73508.740	133
2024	547176.350	73381.240	133
2026	547218.230	73401.600	13
2028	547293.170	73382.680	133
2030	547385.690	73374.690	133
2032	547413.830	73365.530	13
2034	547470.940	73327.630	133
2036	547482.060	73310.540	133
2038	547476.610	73262.560	133
2040	547453.570	73205.100	133
2042	547398.740	73149.550	133
2044	547377.400	73143.180	133
2045	547350.180	73161.130	133
2046	547198.480	73283.180	133
2047	547169.970	73308.970	133
2048	547135.910	73332.600	133
2085	547218.220	73401.600	134
19801	547015.889	73510.375	3325
19802	547019.446	73507.512	3325
19803	547176.364	73381.226	3325
19901	547318.234	73630.347	3325
20003	547314.460	73636.450	1
20017	546980.280	73490.940	1
20024	547176.350	73381.250	1
20029	547385.680	73374.680	1
20042	547398.740	73149.560	1
