1	551595.249	74367.201	3496
2	551273.002	74098.087	3496
101	551569.652	74358.854	5216
102	551586.186	74346.600	5216
103	551316.391	74121.291	5216
104	551304.814	74137.683	5216
10328	551582.260	73745.300	3315
10991	551353.970	74070.030	3315
10992	551341.940	74085.120	3315
10993	551289.220	74159.760	3315
11003	551765.480	73886.540	3315
11005	551545.930	74369.660	3315
11009	551418.620	74266.000	3315
11010	551468.480	74306.600	3315
11011	551563.330	74363.540	3315
11020	551600.460	74336.020	3315
11023	551431.580	73959.980	3315
11038	551781.810	74197.610	3315
11204	551821.440	74167.830	3315
11205	551978.590	74048.690	3315
11206	551961.520	74035.190	3315
11207	551960.080	74036.750	3315
11208	551943.880	74024.070	3315
50219	551497.020	74236.790	3516
50220	551464.940	74262.640	3516
50223	551634.050	74269.340	3516
50224	551661.840	74213.780	3516
50226	551453.540	74005.470	3516
50227	551587.470	74042.970	3516
50228	551475.790	74039.130	3516
50229	551502.610	74098.500	3516
50230	551511.130	74184.980	3516
50231	551509.300	74011.900	3516
50232	551664.030	74144.720	3516
50233	551641.930	74090.240	3516
50311	551825.280	74096.400	3516
50312	551864.810	74045.250	3516
