2000,76464.2631,545213.3101,116.2184,13
2001,76032.9067,545339.8134,114.8972,13
2002,76014.8662,545333.8004,114.8432,13
2003,75988.8757,545265.2494,114.6539,13
2004,75997.7253,545258.2444,114.1699,13
2005,76426.1834,545136.0793,115.8991,13
2006,76436.9848,545139.8900,115.4891,13
20000,76464.2546,545213.3087,116.2324,13
20005,76426.1659,545136.0813,115.8891,13
20006,76436.9821,545139.8966,115.4801,13
