1	548272.000	72985.000	3496
2	548332.132	73009.200	3496
3	548486.847	72624.764	3496
4	548560.551	72392.565	3496
5	548524.036	72384.830	3496
6	548013.141	72424.618	3496
7	547954.731	72441.958	3496
13	548896.350	73235.240	4315
16	548899.120	73226.760	4315
37	548898.000	73230.200	4495
44	548311.140	73213.030	4315
54	548296.000	73242.380	4315
59	548296.010	73242.360	4315
61	548286.400	73236.610	4415
101	548011.310	72414.730	5216
102	548043.749	72438.478	5216
103	548016.110	72440.630	5216
104	548002.888	72417.230	5216
105	548061.132	72437.125	5216
106	548047.596	72411.904	5216
107	548109.439	72433.364	5216
108	548128.051	72431.915	5216
109	548066.115	72410.462	5216
110	548304.523	72418.176	5216
111	548317.570	72417.160	5216
112	548337.675	73022.210	5216
113	548374.299	72931.215	5216
114	548356.580	72921.667	5216
115	548370.321	72941.099	5216
116	548352.617	72931.514	5216
117	548275.733	72975.723	5216
118	548326.589	72996.190	5216
119	548268.267	72994.277	5216
120	547972.431	72426.272	5216
121	547974.041	72453.121	5216
122	547991.405	72420.639	5216
123	548496.270	72628.150	5216
124	548477.431	72621.381	5216
125	548529.667	72456.812	5216
126	548544.802	72475.246	5216
127	548486.321	72404.022	5216
128	548466.036	72379.317	5216
129	548313.786	72391.174	5216
130	548326.829	72390.158	5216
282	547958.160	72172.540	4315
283	547988.120	72185.090	4315
312	547971.090	72136.130	4315
313	547961.760	72157.030	4315
314	547957.680	72180.290	4315
315	547988.150	72192.670	4315
416	548114.160	73168.180	4193
417	548242.390	73221.130	4193
418	548288.400	73237.310	4193
501	548236.814	73063.526	0
503	548320.434	72731.659	0
504	548304.263	72441.442	0
505	548249.870	72437.400	0
506	548156.153	72459.451	0
507	548066.479	72464.596	0
570	547969.950	72384.960	4315
571	547969.480	72376.990	4315
578	547967.100	72337.320	4415
586	547971.240	72406.420	4315
591	547971.690	72413.920	4315
592	547974.100	72454.110	4315
1015	548395.350	72287.240	4143
1016	548430.420	72335.940	4193
1653	548238.470	72616.680	4315
1656	548241.370	72607.820	4315
1657	548243.130	72602.430	4315
1664	548105.620	73128.290	4415
1678	548839.380	73181.590	4315
1679	548841.800	73193.520	4315
1684	548641.200	73076.760	4315
1685	548635.970	73073.920	4315
1686	548638.060	73085.980	4315
1689	548633.040	73083.330	4315
1690	548246.090	72593.400	4315
1691	548248.040	72587.460	4315
1692	548281.570	72485.090	4315
1693	548279.220	72492.280	4315
1694	548273.520	72509.670	4315
1695	548271.420	72516.070	4315
1696	548259.080	72553.750	4315
1697	548265.860	72567.980	4415
1698	548262.980	72576.370	4315
1699	548476.790	72715.700	4415
1700	548479.560	72707.390	4415
1703	548393.930	72953.880	4315
1704	548399.890	72957.110	4315
1705	548405.240	72947.890	4315
1706	548400.360	72945.260	4315
1727	548493.160	73007.610	4315
1730	548168.080	72831.610	4315
1731	548169.240	72828.080	4315
1732	548171.060	72822.530	4315
1733	548181.920	72827.540	4315
1825	548180.620	72793.330	4415
1826	548024.840	72750.930	4315
1834	548553.370	72485.680	4315
1838	548362.480	72249.220	4315
1839	548371.520	72259.810	4315
1840	548340.330	72313.790	4315
2001	548279.240	72492.260	0
2002	547977.710	72387.650	0
2003	547978.980	72409.070	0
2005	548273.820	72509.750	0
2007	548271.720	72516.150	0
2008	547979.640	72416.630	0
2009	547981.920	72456.860	0
2011	548259.990	72554.060	0
2012	548243.770	72601.530	0
2013	548237.890	72614.750	0
2014	548197.350	72738.680	0
2018	548168.070	72831.600	0
2020	548178.900	72843.190	0
2022	548208.090	72853.280	0
2025	548323.790	72919.740	0
2026	548369.820	72944.430	0
2028	548381.920	72947.170	0
2031	548311.130	73213.030	0
2032	548298.040	73238.410	0
2033	548278.910	73231.000	0
2034	548260.760	73227.600	0
2035	548242.390	73221.120	0
2036	548120.820	73168.410	0
2037	548104.200	73064.280	0
2038	548055.510	72860.110	0
2039	548029.360	72753.330	0
2040	548395.900	72942.870	0
2044	548246.100	72862.120	0
2046	548183.730	72827.680	0
2048	548190.720	72802.240	0
2052	548317.830	72422.870	0
2054	548354.040	72316.800	0
2056	548370.610	72262.000	0
2057	548382.550	72272.420	0
2058	548553.910	72484.070	0
2059	548540.410	72515.880	0
2060	548483.250	72687.580	0
2061	548476.530	72713.880	0
2062	548458.190	72763.670	0
2064	548370.140	72258.180	0
2065	548361.960	72248.520	0
2066	548341.650	72309.770	0
2068	548338.480	72312.820	0
2070	548328.500	72343.780	0
2075	547977.220	72379.680	0
2076	547974.380	72312.490	0
2078	547993.240	72216.110	0
2079	548004.560	72215.570	0
2081	548301.610	72905.710	0
2082	548323.790	72919.730	0
2083	548369.830	72944.440	0
2084	548381.900	72947.180	0
2085	548393.920	72953.890	0
2087	548491.260	73006.250	0
2088	548581.990	73051.580	0
2089	548640.870	73081.770	0
2090	548824.000	73181.130	0
2091	548896.490	73232.330	0
2092	548900.600	73230.870	0
2093	548902.650	73226.860	0
2094	548833.900	73177.900	0
2095	548774.720	73141.490	0
2096	548734.890	73116.850	0
2097	548640.820	73076.550	0
2099	548307.470	72895.200	0
5021	548361.210	72252.920	4315
20016	548169.240	72828.060	0
20021	548208.100	72853.270	0
20028	548636.160	73079.950	4496
20039	548178.570	72832.880	4496
20040	548394.860	72947.990	4496
20048	547970.690	72326.930	4416
20049	548264.520	72578.480	0
20049	547983.410	72243.610	4416
20050	547986.570	72221.260	4416
20051	547988.150	72206.950	4416
20072	548312.790	72389.630	0
20073	548281.300	72485.000	0
20077	547969.840	72216.100	0
20086	548400.940	72955.160	0
20098	548395.890	72942.860	0
20138	548844.690	73189.630	4496
22000	548175.897	72885.680	3416
22001	548137.997	72975.305	3416
22002	548310.145	73065.123	3416
22003	548320.447	73064.490	3416
22004	548358.186	72977.697	3416
22005	548191.641	73003.294	3416
22006	548158.023	73022.864	3416
22007	548160.366	73080.882	3416
22008	548172.706	73125.886	3416
22009	548162.106	73134.943	3416
22010	548141.162	73128.890	3416
22011	548133.415	73112.150	3416
22012	548115.223	73116.475	3416
170301	548368.312	72940.011	3415
173001	548210.749	72854.710	3415
