1	546279.779	74321.202	3496
2	546358.765	74132.968	3496
101	546298.986	74249.587	5216
102	546316.742	74260.518	5216
103	546340.683	74203.461	5216
104	546327.467	74181.713	5216
124	546187.030	73939.280	3325
125	546178.710	73946.780	3325
126	546173.700	73951.970	3325
127	546161.880	73964.170	3325
128	546149.640	73987.970	3325
129	546143.620	73999.170	3325
136	546226.970	74010.980	3325
140	546284.680	74111.310	3325
145	546206.190	73974.130	3315
329	546353.190	74224.040	3325
2000	546336.720	74272.810	13
2001	546352.690	74236.480	13
2003	546208.140	73984.620	13
2004	546179.780	73953.820	13
2005	546159.190	73975.860	13
2006	546094.320	74123.620	13
12901	546089.646	74120.712	3325
20000	546336.720	74272.800	13
20001	546352.720	74236.480	13
20002	546354.380	74226.930	13
20006	546094.320	74123.600	13
20101	546140.416	74151.967	3516
27502	546331.662	74269.703	3325
