2000,76339.9301,544887.2995,116.7561,13
2001,76431.1988,545126.3544,115.6860,13
2002,76424.4896,545133.2399,115.8371,13
2003,75994.8481,545248.9706,114.7259,13
2004,75990.8140,545244.5652,114.8048,13
2005,75790.6889,544731.6989,114.0176,13
2006,76378.7346,544557.2702,115.4484,13
2007,76418.9471,544611.2967,115.9296,13
2008,76490.5769,544675.3270,116.7358,13
2009,76524.4967,544715.6637,117.0889,13
2010,76583.2710,544793.4702,117.5301,13
2011,76596.2136,544808.6787,117.7052,13
2012,76647.1467,544874.7252,117.6753,13
2013,76665.9782,544905.6320,117.7744,13
2014,76791.0819,545035.9051,117.5767,13
2015,76818.0300,545071.0418,117.4318,13
2016,76822.0155,545114.9910,117.1470,13
2017,76481.9267,545210.3711,116.0883,13
2018,76360.6704,544880.3293,116.8271,13
20000,76339.9500,544887.2861,116.7591,1
20010,76583.2379,544793.4791,117.5271,1
20011,76596.1972,544808.6927,117.7082,1
20012,76647.1473,544874.7036,117.6953,1
20013,76665.9847,544905.6502,117.7684,1
20014,76791.0614,545035.9118,117.6077,1
20015,76818.0394,545071.0636,117.4528,1
20016,76822.0234,545114.9964,117.1500,1
20018,76360.6665,544880.3201,116.8061,1
