1	544492.196	76376.158	3496
2	545304.569	76037.650	3496
7	544718.900	75779.020	3315
13	544710.430	75775.260	3325
59	544528.690	76375.140	4193
60	544623.760	76073.980	4193
101	544529.909	76371.278	5216
102	544537.786	76346.328	5216
103	545231.308	76057.343	5216
104	545224.425	76081.880	5216
170	544543.140	76388.790	4495
171	544532.320	76378.570	4495
189	545050.120	75904.390	3315
190	545026.700	75895.590	3325
191	545197.470	75959.770	3325
207	545252.820	75980.660	3325
228	545216.470	76483.340	3325
236	544947.670	76378.760	3325
237	544952.200	76366.040	4315
238	544949.350	76374.050	4315
239	544953.830	76361.470	3315
240	545038.560	76394.530	3315
241	545155.430	76333.420	3325
243	545170.660	76273.540	3315
244	545125.690	76428.540	3325
321	544882.510	75840.720	3325
323	544811.390	75813.900	3315
719	545148.280	76728.770	3325
720	544883.390	76670.890	3315
721	544893.150	76677.140	3325
722	544853.610	76682.180	3325
726	545112.050	76926.550	3325
728	545021.590	76801.170	3325
729	545114.460	76929.040	3325
730	545113.940	76924.780	3315
731	545045.820	76854.320	3325
732	545122.590	76825.190	3315
733	545118.130	76843.110	3325
734	545135.890	76844.760	3325
735	545092.120	76894.210	3325
2000	544887.300	76339.930	13
2001	545126.350	76431.200	13
2002	545133.240	76424.490	13
2003	545248.970	75994.850	13
2004	545244.570	75990.810	13
2005	544731.700	75790.690	13
2006	544557.270	76378.730	13
2007	544611.300	76418.950	13
2008	544675.330	76490.580	13
2009	544715.660	76524.500	13
2010	544793.470	76583.270	13
2011	544808.680	76596.210	13
2012	544874.730	76647.150	13
2013	544905.630	76665.980	13
2014	545035.910	76791.080	13
2015	545071.040	76818.030	13
2016	545114.990	76822.020	13
2017	545210.370	76481.930	13
2018	544880.330	76360.670	13
20000	544887.290	76339.950	1
20010	544793.480	76583.240	1
20011	544808.690	76596.200	1
20012	544874.700	76647.150	1
20013	544905.650	76665.980	1
20014	545035.910	76791.060	1
20015	545071.060	76818.040	1
20016	545115.000	76822.020	1
20018	544880.320	76360.670	1
