1	547400.564	73159.140	3496
2	547642.834	73029.329	3496
46	547465.570	73193.150	3325
47	547438.060	73168.530	3325
48	547442.080	73165.230	3325
49	547470.160	73190.190	3325
56	547836.900	73137.240	3325
57	547949.080	73162.450	3325
58	547946.120	73160.990	3325
59	547869.850	73130.910	3325
60	547880.570	73129.560	3325
61	547953.830	73154.890	3325
79	547396.830	73127.420	3325
86	547627.920	73181.330	3325
87	547650.450	73167.450	3325
88	547677.950	73139.950	3325
90	547636.160	73068.850	3325
91	547683.150	73123.200	3325
92	547784.280	73144.870	3325
93	547749.230	73137.790	3325
94	547664.330	73153.840	3325
95	547639.910	73167.760	3325
96	547691.400	73126.220	3325
99	547304.220	73392.130	3325
100	547261.790	73397.210	3325
101	547622.147	73052.458	5216
101	547259.270	73392.970	3325
102	547631.411	73047.488	5216
102	547305.640	73387.080	3325
103	547614.308	73026.968	5216
104	547604.741	73032.098	5216
105	547426.773	73157.276	5216
106	547431.740	73154.612	5216
106	547798.830	73399.070	3325
107	547412.713	73135.074	5216
107	547791.810	73391.080	3325
108	547407.377	73137.936	5216
108	547783.170	73385.910	3325
109	547775.760	73384.530	3325
110	547764.880	73389.930	3325
111	547600.900	73373.210	3325
112	547616.930	73379.160	3325
113	547723.050	73268.530	3325
114	547726.660	73271.720	3325
115	547622.140	73381.350	3325
116	547762.670	73385.780	3325
117	547774.660	73380.330	3325
118	547785.280	73382.890	3325
119	547794.700	73389.060	3325
122	547618.320	73387.600	3325
244	547424.550	73383.340	3325
245	547417.120	73389.160	3325
246	547402.810	73391.360	3325
247	547401.660	73386.520	3325
248	547414.540	73383.880	3325
249	547465.530	73342.740	3325
250	547468.510	73348.770	3325
251	547453.710	73361.010	3325
252	547506.290	73317.450	3325
253	547556.480	73359.030	3325
254	547496.820	73317.170	3325
255	547501.440	73311.870	3325
256	547548.530	73363.320	3325
257	547505.390	73325.700	3315
258	547500.770	73322.160	3325
259	547498.890	73323.900	3315
260	547574.720	73367.350	3325
261	547571.540	73373.160	3325
262	547599.730	73379.700	3325
263	547221.000	73405.650	3325
264	547218.290	73401.150	3325
407	547600.460	73027.090	4193
408	547611.660	73023.790	4193
409	547688.310	73115.760	4193
410	547691.890	73116.700	413
411	547783.720	73134.320	4193
412	547882.520	73120.680	4193
441	547401.510	73123.570	413
442	547390.490	73122.690	4193
503	547418.828	73149.354	0
504	547423.948	73146.611	0
505	547615.085	73044.197	0
506	547624.475	73039.166	0
760	547720.160	73465.100	3325
761	547723.720	73469.380	3325
763	547700.630	73447.700	3325
764	547697.010	73445.160	3325
765	547714.640	73468.920	3325
766	547718.110	73473.780	3325
782	547812.190	73440.890	3325
783	547816.690	73439.070	3325
832	547803.550	73399.650	3325
2026	547218.230	73401.600	13
2028	547293.170	73382.680	133
2030	547385.690	73374.690	133
2032	547413.830	73365.530	13
2034	547470.940	73327.630	133
2036	547482.060	73310.540	133
2038	547476.610	73262.560	133
2040	547453.570	73205.100	133
2042	547398.740	73149.550	133
2049	547396.290	73128.110	13
2050	547390.110	73122.070	13
2051	547402.280	73124.440	13
2052	547470.180	73188.920	13
2053	547481.550	73219.550	13
2055	547483.230	73226.810	132
2056	547505.200	73315.130	132
2058	547503.520	73319.060	134
2059	547557.760	73359.580	132
2060	547617.800	73376.230	132
2061	547723.600	73271.820	132
2062	547725.430	73273.700	132
2063	547621.580	73378.320	132
2064	547692.750	73440.010	132
2065	547763.250	73385.440	132
2066	547780.740	73383.090	132
2067	547793.180	73389.020	132
2068	547815.570	73439.690	132
2069	547810.630	73440.310	132
2070	547791.320	73392.700	132
2071	547780.540	73387.720	132
2072	547771.650	73387.000	132
2073	547760.890	73392.380	132
2074	547698.520	73444.150	132
2075	547724.780	73468.670	132
2076	547718.770	73473.240	132
2077	547622.230	73385.660	132
2079	547550.080	73362.390	133
2080	547460.750	73352.480	134
2081	547405.200	73394.950	134
2082	547381.580	73394.990	134
2083	547301.410	73390.950	134
2084	547223.950	73407.090	134
2085	547218.220	73401.600	134
2086	547565.240	73196.850	13
2087	547567.740	73201.350	131
2089	547688.870	73125.410	132
2090	547601.730	73026.720	132
2091	547611.660	73023.800	132
2092	547690.070	73116.820	132
2093	547792.890	73134.600	132
2094	547881.810	73123.530	132
2095	547938.650	73151.410	132
2096	547981.070	73170.090	132
2097	547979.090	73175.200	132
2098	547934.630	73155.850	132
2099	547880.550	73129.650	132
2100	547788.630	73140.560	132
2103	547699.200	73126.700	131
20064	547692.730	73440.020	1
20089	547688.870	73125.400	1
