2000,76357.4220,546248.1239,113.6524,13
2001,76464.9766,546526.6898,112.2592,13
2002,76472.9373,546540.1494,112.1192,13
2003,76533.7424,546693.2568,111.5946,13
2004,76550.5632,546724.6854,110.9706,13
2005,76566.3295,546767.6745,110.2558,13
2006,76577.5817,546760.8645,110.1287,13
2007,76604.6342,546721.7547,110.3614,13
2008,76669.5950,546649.9477,110.7469,13
2009,76656.0951,546566.9153,111.7546,13
2010,76655.6420,546509.2766,111.9364,13
2011,76651.8402,546459.9184,112.3142,13
2012,76648.7678,546441.8570,112.3691,13
2013,76630.8106,546193.4740,113.2031,13
2014,76622.3381,546186.7936,113.2871,13
2015,76346.9433,546228.9160,113.5693,131
2016,76357.4276,546248.1202,113.6464,131
2017,76464.9851,546526.7025,112.2772,131
2018,76472.9549,546540.1385,112.1212,131
2019,76533.7575,546693.2633,111.6496,131
2020,76550.5732,546724.6858,111.0126,131
2021,76566.3323,546767.6739,110.3268,131
2022,76566.8142,546769.4486,110.3698,131
2023,76541.4861,546785.6928,110.0129,131
2024,76493.9042,546662.3459,111.3936,131
2025,76331.9863,546251.6811,113.7065,131
20001,76464.9799,546526.6917,112.2612,1
20002,76472.9587,546540.1466,112.0792,1
20013,76630.7987,546193.4629,113.2071,1
20014,76622.3306,546186.8107,113.2661,1
