1	544541.632	76355.558	3496
2	544074.996	76550.001	3496
5	544342.720	76650.690	3325
6	544323.020	76654.290	3325
7	544346.460	76657.210	3325
8	544323.660	76648.310	3325
29	544424.540	76445.880	3325
30	544452.460	76456.910	3325
31	544428.140	76453.750	3325
32	544404.490	76521.510	3325
33	544455.070	76464.400	3325
34	544471.430	76436.020	3325
39	544482.830	76412.110	3325
40	544466.460	76432.640	3325
42	544371.690	76189.120	3325
43	544381.800	76152.860	3325
60	544398.890	76519.340	3325
98	544700.450	75778.490	3325
99	544615.530	75720.470	3325
100	544602.670	75715.970	3325
101	544526.769	76353.626	5216
102	544498.188	76365.535	5216
103	544495.058	76364.132	5216
104	544487.464	76367.296	5216
105	544409.209	76399.904	5216
106	544071.150	76540.770	5216
107	544078.850	76559.230	5216
108	544446.408	76406.072	5216
109	544508.175	76380.334	5216
110	544519.687	76375.537	5216
111	544516.974	76373.958	5216
112	544520.826	76372.353	5216
147	544353.350	76307.960	3325
148	544354.720	76301.780	3325
149	544361.540	76271.100	3325
150	544365.320	76216.180	3325
151	544360.280	76304.450	3515
155	544359.620	76310.700	3325
159	544552.910	75827.770	3325
167	544519.900	76375.270	3325
168	544510.380	76377.570	3325
172	544427.230	76340.290	3325
173	544429.660	76334.810	3325
175	544603.260	76112.610	3325
253	543752.040	76557.570	3325
254	543753.160	76551.680	3325
272	543562.990	76514.980	3325
273	543555.920	76519.080	3325
274	543561.530	76520.820	3325
275	543557.930	76513.420	3325
314	543881.900	76312.480	3325
315	544089.060	76104.320	3325
316	543669.540	76034.770	3325
318	543722.720	76068.800	3325
319	543714.390	76065.230	3325
321	543702.610	76060.190	3325
322	543681.230	76045.170	3325
351	543820.390	76101.080	3325
352	543910.690	76148.500	3325
353	543872.960	76130.210	3325
355	543838.430	76560.050	3515
357	543903.360	76584.710	3515
358	543918.420	76587.200	3325
359	543924.350	76588.190	3325
360	543874.920	76573.910	3515
361	543836.310	76567.510	3325
362	543835.260	76573.420	3325
363	543873.940	76579.830	3325
2001	543561.270	76511.050	401
2002	543560.630	76514.440	401
2003	543624.990	76524.730	40
2004	543625.520	76528.850	401
2005	543644.020	76525.210	40
2006	543653.280	76530.060	401
2008	543838.160	76560.980	13
2011	543928.510	76578.400	13
2012	543927.630	76582.400	401
2014	544213.090	76632.370	13
2015	544212.470	76635.940	401
2019	544349.010	76652.790	401
2021	544347.280	76645.630	13
2023	544395.940	76538.290	40
2024	544399.880	76540.530	401
2025	544431.350	76463.740	401
2027	544427.800	76457.690	40
2029	544454.510	76462.300	13
2030	544457.270	76467.530	401
2032	544473.220	76429.900	13
2033	544477.240	76432.110	401
2038	544485.640	76412.580	40
2040	544514.840	76370.070	13
2041	544524.430	76367.840	401
2043	544520.920	76366.120	132
2044	544665.040	75885.980	132
2045	544701.950	75777.250	132
2047	544466.160	76358.250	13
2048	544576.170	75705.830	132
2051	544431.010	76340.070	402
2052	544465.470	76353.350	132
2054	544374.060	76321.020	13
2055	544372.590	76314.290	402
2056	544364.730	76308.810	402
2059	544361.180	76311.390	13
2060	544352.940	76293.270	13
2061	544381.360	76153.130	13
2062	543668.300	76034.590	13
2063	543910.850	76148.650	13
2065	543881.920	76312.490	131
20008	543838.170	76560.980	1
20009	543837.980	76564.890	1
20011	543928.520	76578.400	1
20017	544310.940	76647.780	1
20018	544311.560	76651.740	1
20025	544431.340	76463.740	1
20026	544427.820	76457.710	1
20036	544485.650	76412.580	1
20043	544520.930	76366.130	1
20047	544466.190	76358.230	1
20049	544430.980	76340.070	1
20052	544465.480	76353.340	1
20065	543881.930	76312.500	1
