1	555205.917	77702.848	3496
2	555190.664	77570.004	3496
101	555186.796	77623.979	5216
102	555207.887	77632.349	5216
103	555207.342	77627.604	5216
104	555186.249	77619.215	5216
1553	555206.130	77869.640	3315
1559	555195.200	77883.820	3315
1563	555097.850	78006.080	3315
1564	555099.480	78007.240	3315
1601	555134.010	77603.030	3315
1602	555127.240	77600.370	3315
1603	555139.970	77600.810	3315
1617	555322.900	77673.560	3315
1618	555316.620	77676.210	3315
1622	555339.030	77697.260	3315
1623	555340.710	77694.560	3315
1627	555336.280	77696.050	3315
1628	555223.400	77633.990	3315
1629	555231.020	77641.530	3315
4257	555135.500	77599.110	4495
4258	555120.890	77593.560	3315
4260	555119.370	77597.550	3315
31371	555143.720	77950.190	3235
