1	545795.223	75178.757	3496
2	545771.547	75218.019	3496
3	545901.966	75740.970	3496
4	545834.409	75934.151	3496
20	545793.220	75214.230	3325
59	546029.380	75379.480	3325
60	546045.670	75310.070	3325
85	545909.610	75258.340	3315
88	545873.250	75244.060	3325
89	545879.880	75247.040	3325
94	545643.270	75147.250	3325
101	545767.392	75205.545	5216
102	545760.840	75216.410	5216
103	545891.540	75740.490	5216
104	545883.683	75762.957	5216
105	545903.885	75767.579	5216
106	545913.010	75741.480	5216
107	545782.900	75219.730	5216
108	545787.397	75212.272	5216
286	545756.490	75713.690	3315
287	545710.200	75695.630	3325
290	545634.210	75664.880	3325
302	545935.750	75774.870	3325
303	545871.240	75760.110	3325
307	545961.060	75666.750	3325
312	545525.940	75484.400	3325
316	545484.660	75603.810	3325
495	545643.400	75144.930	3193
496	545647.110	75147.300	3193
497	545719.700	75187.020	3193
498	545745.100	75198.050	3193
499	545793.490	75214.320	3193
500	545797.190	75215.500	3193
2000	545654.210	75144.410	13
2001	545644.010	75154.970	13
2002	545495.840	75596.330	13
2003	545500.500	75607.510	13
2004	545619.960	75659.630	13
2005	545744.170	75708.500	13
2006	545896.810	75764.130	13
2007	545931.490	75767.240	13
2008	546047.820	75320.080	13
2009	546042.650	75305.540	13
2010	545934.590	75264.760	13
2011	545822.590	75225.870	13
2012	545784.810	75209.750	13
2013	545691.460	75164.540	13
20000	545654.210	75144.390	13
20001	545644.000	75154.970	13
20004	545619.970	75659.610	13
20005	545744.160	75708.490	13
20011	545822.630	75225.860	13
20012	545784.810	75209.740	13
20013	545691.480	75164.530	13
