1	545817.852	75981.497	3496
2	545913.164	76018.553	3496
3	545826.797	76240.694	3496
10	544715.910	75756.370	3325
12	544719.570	75743.770	3335
61	544721.010	75738.800	3193
101	545865.392	76196.618	5216
102	545869.273	76186.635	5216
103	545860.524	76183.193	5216
104	545926.880	76012.510	5216
104	544718.910	75746.010	3325
105	545898.543	76001.494	5216
106	545895.243	76000.211	5216
107	545891.941	75998.927	5216
108	545888.642	75997.645	5216
109	545885.339	75996.361	5216
110	545842.692	75979.782	5216
111	545832.107	75975.667	5216
112	545825.433	75995.173	5216
113	545836.038	75999.289	5216
114	545878.680	76015.875	5216
115	545881.984	76017.160	5216
116	545885.282	76018.442	5216
117	545888.585	76019.726	5216
118	545891.885	76021.010	5216
119	545900.220	76024.250	5216
120	545841.355	76175.653	5216
121	545832.050	76171.990	5216
122	545828.061	76182.249	5216
138	545829.500	76170.990	3325
139	545839.390	76174.880	3325
140	545826.200	76169.690	3325
141	545808.420	76174.690	3325
142	545858.280	76193.880	4315
143	545836.090	76173.590	3325
144	545832.790	76172.290	3325
160	546124.270	76296.500	3315
162	546057.460	76260.460	3325
163	546071.840	76266.040	3325
164	546054.040	76259.130	3325
165	546050.540	76257.780	3325
166	546027.270	76248.760	3325
167	546091.730	76273.750	3325
168	546020.920	76256.490	3325
169	546024.680	76247.740	3325
171	545984.130	75966.850	3325
172	545836.040	75964.170	3325
173	545964.920	75890.850	3325
174	545952.070	75958.900	3325
175	545992.060	75805.600	3325
176	545904.420	76200.460	3325
177	545974.290	76227.930	3325
178	545559.050	76065.120	3315
179	545422.830	76013.180	3325
180	545400.160	76013.940	3325
181	545420.620	76022.330	3325
182	545575.490	76071.490	3325
183	545599.890	76080.940	3325
184	545588.130	76089.060	3325
185	545550.950	76073.580	3315
186	545586.090	76114.870	3325
187	545118.490	75894.800	3325
193	545055.710	75870.180	3325
195	545063.160	75873.090	3325
196	545070.580	75876.240	3325
198	545031.800	75879.760	3325
199	545247.240	75944.900	3325
200	545203.500	75946.220	3325
201	545345.800	75983.020	3315
202	545314.980	75988.660	3325
204	545357.020	75996.240	3325
205	545318.270	75980.700	3325
211	545602.260	76081.880	3325
212	545721.730	76129.380	3325
213	545777.070	76136.530	3325
214	545788.290	76139.230	3325
215	545748.320	76139.950	3325
216	545781.500	76153.150	3325
217	545783.640	76152.890	3325
218	545797.570	76151.190	3325
219	545796.460	76158.000	3325
220	545767.200	76185.420	3315
221	545650.730	76140.100	3325
222	545732.880	76172.160	3325
223	545748.810	76178.380	3315
293	545967.290	75799.990	3325
294	545963.820	75799.210	3325
295	545960.350	75798.430	3325
296	545956.880	75797.640	3325
297	545953.410	75796.850	3325
298	545899.130	75784.140	3325
299	545908.570	75786.700	3325
319	544894.780	75807.540	3325
322	544889.380	75823.640	3325
325	544812.780	75774.980	4415
326	544814.280	75775.570	3325
327	544814.210	75775.540	3325
484	548169.370	77081.910	3325
573	546694.340	76508.490	3325
574	546734.720	76543.720	3325
575	546755.630	76551.230	4315
582	546853.060	76586.220	3325
583	546812.550	76571.670	3325
585	546818.260	76573.730	3325
586	546835.580	76579.950	4315
587	546823.750	76558.400	4495
588	546818.930	76556.540	4495
589	546821.350	76557.470	4315
593	546850.190	76568.600	4415
594	546871.330	76576.750	3325
598	546584.870	76480.040	3325
599	546417.670	76417.180	3325
600	546517.950	76439.840	3325
600	548166.100	77100.020	3143
601	546483.720	76426.550	3325
601	548171.060	77072.560	3193
612	546981.440	76619.240	4315
615	546237.110	76351.340	3495
618	546254.830	76318.070	3325
622	546237.100	76303.500	3325
623	546233.380	76302.660	3325
624	546205.380	76317.810	3325
625	546226.670	76321.790	3325
626	546232.560	76350.290	3325
627	546223.660	76335.310	3325
628	546244.570	76305.190	3325
629	546253.880	76317.860	3495
630	546242.740	76352.650	3495
631	546248.890	76314.570	3495
632	546261.480	76355.740	3325
633	546248.360	76353.950	3325
634	546263.950	76320.130	3325
636	546318.790	76360.960	3325
637	546377.680	76385.370	3325
638	546325.760	76336.900	3325
1255	547267.700	76749.050	4335
1256	547356.540	76785.540	3325
1257	547277.340	76735.850	3325
1258	547280.350	76737.250	3325
1259	547365.270	76770.020	3325
1260	547256.300	76727.250	3325
1261	547248.250	76717.680	3325
1262	547248.100	76736.890	3325
1263	547232.590	76733.920	3325
1264	547273.910	76751.480	3325
1265	547260.030	76746.060	3325
1267	547251.530	76739.530	4315
1268	547256.960	76743.700	4335
1269	547261.930	76729.550	4335
1270	547271.530	76733.470	4335
1271	547203.840	76706.850	3325
1272	547226.070	76716.050	3325
1273	547231.280	76716.250	3325
1279	547133.860	76708.380	3325
1280	547135.440	76696.050	3325
1281	547010.270	76646.290	3325
1282	547145.280	76682.910	3325
1284	547051.300	76646.190	3325
1286	547177.550	76711.780	3325
1288	547557.180	76866.000	4335
1289	547547.900	76862.210	4335
1290	547554.650	76838.980	4335
1291	547563.060	76845.690	4335
1292	547541.920	76837.440	3325
1293	547543.720	76832.630	3325
1294	547548.320	76833.830	3325
1295	547551.790	76864.220	3325
1296	547563.930	76868.220	3325
1297	547559.210	76844.590	3325
1298	547568.550	76847.250	3325
1299	547534.400	76855.220	3325
1300	547540.570	76858.410	3325
1301	547551.020	76834.530	3325
1495	547951.300	77016.200	3325
1497	547992.090	77013.110	3325
1501	548156.270	77097.550	3325
1502	548127.780	77084.440	3325
1503	548168.400	77087.280	3335
1505	548145.410	77072.730	3325
1589	547892.730	76994.050	3315
1590	547841.400	76974.810	3325
1591	547815.590	76944.150	3325
1592	547869.780	76965.650	3315
1601	547715.540	76904.910	3325
1602	547686.830	76893.640	3325
1604	547773.010	76949.170	3325
5000	547055.625	76647.880	3325
20119	546253.230	76317.710	4336
20120	546246.560	76309.520	4336
20121	546236.590	76351.220	4336
20122	546244.380	76353.030	4336
