101	550293.839	71807.220	5216
102	550306.805	71780.167	5216
103	550309.510	71781.464	5216
104	550315.181	71769.632	5216
105	550329.460	71740.533	5216
106	550349.962	71699.300	5216
107	550366.884	71664.909	5216
108	550368.825	71660.964	5216
109	550384.469	71630.252	5216
110	550398.563	71602.493	5216
111	550396.770	71606.104	5216
112	550413.857	71571.680	5216
113	550415.110	71569.065	5216
114	550417.809	71563.430	5216
115	550431.873	71534.069	5216
116	550435.806	71525.930	5216
117	550351.838	71484.181	5216
118	550396.359	71394.638	5216
119	550488.940	71440.670	5216
136	550177.540	71044.660	3325
142	550406.280	71605.700	3325
143	550182.020	71512.500	3325
144	550197.170	71552.410	3325
145	550162.600	71457.630	3325
149	550163.050	71461.060	3325
150	550163.870	71464.650	3325
154	550392.140	71633.440	3325
155	550374.490	71668.070	3325
156	550216.060	71602.220	3325
157	550336.330	71742.910	3325
159	550426.180	71566.900	3325
160	550423.230	71572.440	3325
172	550616.150	71184.810	3325
173	550297.990	71818.160	3325
