1	553204.280	75568.558	3496
2	552835.396	75511.120	3496
3	552732.294	74679.091	3496
101	552980.186	75543.785	5216
102	552826.400	75519.840	5216
103	552727.103	74718.522	5216
104	552746.999	74716.424	5216
105	552844.390	75502.400	5216
106	552984.186	75524.169	5216
11088	553281.770	74660.020	4315
11089	553286.720	74659.500	4315
11090	553284.630	74738.360	4315
11102	553095.530	74943.220	4315
11103	553111.420	74891.630	4315
11104	553109.500	74897.850	4315
11105	553114.490	74838.090	4315
11107	553136.060	74780.480	4315
11108	553124.200	74792.330	4315
11113	553178.910	74763.490	4315
11115	552948.080	74695.220	4315
11130	552715.170	74719.780	4315
11212	552728.130	74823.880	4315
11213	552728.010	74819.080	4315
11214	552735.860	74886.320	4315
11313	553024.140	75328.210	4315
11323	552967.400	75606.480	4315
11324	552826.900	75621.470	4315
11343	552801.410	75415.670	4315
11344	552973.940	75574.420	4315
11419	553084.570	75001.100	4315
11444	552790.980	75331.420	4315
50066	552772.870	75014.490	4516
50112	552971.290	75555.540	4516
50115	552962.850	75524.160	4516
50118	552941.770	75483.630	4516
50120	552931.200	75469.760	4516
50125	552907.910	75451.450	4516
50128	552869.800	75431.500	4516
50129	552835.650	75422.730	4516
50254	553278.640	74665.430	4516
50255	553268.770	74674.280	4516
50256	553250.190	74681.860	4516
50257	553205.320	74694.250	4516
50265	553079.360	74881.660	4516
50266	553012.210	74831.610	4516
50267	553045.440	74858.190	4516
50268	553143.230	74703.210	4516
50269	553046.540	74717.020	4516
50270	553020.330	74718.320	4516
50271	553004.640	74723.090	4516
50272	552987.080	74735.570	4516
50275	552931.360	74760.110	4516
50276	552946.560	74711.220	4516
50277	552981.880	74759.200	4516
50278	552982.160	74777.410	4516
50282	552992.390	74806.480	4516
50283	552840.910	74853.430	4516
50284	552866.980	74842.920	4516
50285	552893.310	74823.100	4516
50286	552909.630	74801.920	4516
50287	552807.390	74853.370	4516
50302	552786.920	75072.260	4516
50309	552807.490	75342.010	4516
50310	552833.750	75352.710	4516
50313	552850.470	75355.240	4516
50314	552871.030	75343.550	4516
50315	552761.730	74844.950	4516
50316	552875.880	75331.620	4516
50317	552756.320	74960.030	4516
50318	552879.080	75307.000	4516
50319	552868.170	75260.220	4516
50322	552852.080	75218.370	4516
50323	552830.270	75172.230	4516
50326	552807.980	75129.800	4516
