1	545156.931	76099.169	3496
2	545304.569	76037.650	3496
3	545382.192	76067.830	3496
101	545230.368	76079.403	5216
102	545304.700	76048.430	5216
103	545332.954	76059.415	5216
104	545338.314	76040.040	5216
105	545304.440	76026.870	5216
106	545237.311	76054.842	5216
208	545257.920	75981.930	4315
210	545345.260	76014.930	4315
231	545208.650	76461.250	4315
233	545220.510	76465.880	4315
242	545158.580	76333.380	4315
245	545129.730	76430.470	4315
2000	545213.310	76464.260	13
2001	545339.810	76032.910	13
2002	545333.800	76014.870	13
2003	545265.250	75988.880	13
2004	545258.240	75997.730	13
2005	545136.080	76426.180	13
2006	545139.890	76436.980	13
20000	545213.310	76464.250	13
20005	545136.080	76426.170	13
20006	545139.900	76436.980	13
